"Departamento","Municipio","Código prestador","Nombre prestador","nit IPS ","num digito_verificion","naturaleza","num nivel atencion","Código sede","Número sede","nom sede IPS","Gerente","Dirección","Email","Teléfono","nom grupo capacidad ","nom descripcion capacidad ","num cantidad capacidad instalada","Fecha Corte","Fuente"
"Antioquia","ENVIGADO","526604910","E.S.E. HOSPITAL MANUEL URIBE ANGEL","890,906,347","9","Pública","3","526604910","01","E.S.E. HOSPITAL MANUEL URIBE ANGEL","MARTHA LUCIA VELEZ ARANGO","DG 31 # 36 A SUR - 80","radicacion@hospitalmua.gov.co","2703511","CAMAS","Intermedia Adultos","19","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526604910","E.S.E. HOSPITAL MANUEL URIBE ANGEL","890,906,347","9","Pública","3","526604910","01","E.S.E. HOSPITAL MANUEL URIBE ANGEL","MARTHA LUCIA VELEZ ARANGO","DG 31 # 36 A SUR - 80","radicacion@hospitalmua.gov.co","2703511","SALAS","Quirófano","6","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526604910","E.S.E. HOSPITAL MANUEL URIBE ANGEL","890,906,347","9","Pública","3","526604910","01","E.S.E. HOSPITAL MANUEL URIBE ANGEL","MARTHA LUCIA VELEZ ARANGO","DG 31 # 36 A SUR - 80","radicacion@hospitalmua.gov.co","2703511","SALAS","Partos","2","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526604910","E.S.E. HOSPITAL MANUEL URIBE ANGEL","890,906,347","9","Pública","3","526604910","01","E.S.E. HOSPITAL MANUEL URIBE ANGEL","MARTHA LUCIA VELEZ ARANGO","DG 31 # 36 A SUR - 80","radicacion@hospitalmua.gov.co","2703511","SALAS","Procedimientos","3","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526604910","E.S.E. HOSPITAL MANUEL URIBE ANGEL","890,906,347","9","Pública","3","526604910","01","E.S.E. HOSPITAL MANUEL URIBE ANGEL","MARTHA LUCIA VELEZ ARANGO","DG 31 # 36 A SUR - 80","radicacion@hospitalmua.gov.co","2703511","SILLAS","Sillas de Quimioterapia","16","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526604910","E.S.E. HOSPITAL MANUEL URIBE ANGEL","890,906,347","9","Pública","3","526604910","02","SANTA GERTRUDIS","MARTHA LUCIA VELEZ ARANGO","Diagonal 33 # 35 C Sur 31","autorizaciones@hospitalmua.com.co","4489400","SALAS","Procedimientos","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526604910","E.S.E. HOSPITAL MANUEL URIBE ANGEL","890,906,347","9","Pública","3","526604910","03","UNIDAD BÁSICA DE ATENCIÓN LAS PALMAS","MARTHA LUCIA VELEZ ARANGO","Kilometro 16 Vía Las Palmas","autorizaciones@hospitalmua.com.co","4489400 Ext 500","SALAS","Procedimientos","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526607919","ORTODIAGNOSTICO S.A.S","800,074,728","2","Privada",,"526607919","01","ORTODIAGNOSTICO S.A.S","CLARA EUGENIA JIMENEZ VARGAS","CL 38 SUR # 39 - 30","ortodx@une.net.co","5743323282","CONSULTORIOS","Consulta Externa","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526608533","DIAGNOSTICO DESARROLLO Y DISTRIBUCION DE BIENES Y SERVICIOS EN EDUCACION SALUD RECREACION CULTURA Y MEDIO AMBIENTE LTDA","800,084,478","9","Privada",,"526608533","01","DIAGNOSTICO DESARROLLO Y DISTRIBUCION DE BIENES Y SERVICIOS EN EDUCACION SALUD RECREACION CULTURA Y",,"CRA 43 # 38 SUR 13 SEGUNDO PISO","citasdisalud@gmail.com",,"CONSULTORIOS","Consulta Externa","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526609835","CLINICA DE ESPECIALIDADES OFTALMOLOGICAS S.A.S","900,138,758","2","Privada",,"526609835","01","CLINICA DE ESPECIALIDADES OFTALMOLOGICAS S.A.","JOSE FRANCISCO BERNAL MARQUEZ","CL 25 SUR # 46 - 220","calidad@ceomedellin.com","4480408","CONSULTORIOS","Consulta Externa","8","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526609835","CLINICA DE ESPECIALIDADES OFTALMOLOGICAS S.A.S","900,138,758","2","Privada",,"526609835","01","CLINICA DE ESPECIALIDADES OFTALMOLOGICAS S.A.","JOSE FRANCISCO BERNAL MARQUEZ","CL 25 SUR # 46 - 220","calidad@ceomedellin.com","4480408","SALAS","Sala de Cirugía","2","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526609835","CLINICA DE ESPECIALIDADES OFTALMOLOGICAS S.A.S","900,138,758","2","Privada",,"526609835","06","CLÍNICA DE ESPECIALIDADES OFTALMOLÓGICAS SEDE JUMBO AV. LAS VEGAS","JOSE FRANCISCO BERNAL MARQUEZ","CARRERA 48  25 SUR 136 LOCAL 202","calidad@ceomedellin.com","4480408","CONSULTORIOS","Consulta Externa","3","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526610461","CENTRO ONCOLOGICO DE ANTIOQUIA SA","900,236,850","2","Privada",,"526610461","03","Centro Oncológico de Antioquia S.A.","Vadin Angel Ramirez Agudelo","Carrera 48 # 46 A Sur 107","centrooncologico@coa.com.co","3221024","CAMAS","Adultos","53","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526610461","CENTRO ONCOLOGICO DE ANTIOQUIA SA","900,236,850","2","Privada",,"526610461","03","Centro Oncológico de Antioquia S.A.","Vadin Angel Ramirez Agudelo","Carrera 48 # 46 A Sur 107","centrooncologico@coa.com.co","3221024","CAMAS","Intermedia Adultos","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526610461","CENTRO ONCOLOGICO DE ANTIOQUIA SA","900,236,850","2","Privada",,"526610461","03","Centro Oncológico de Antioquia S.A.","Vadin Angel Ramirez Agudelo","Carrera 48 # 46 A Sur 107","centrooncologico@coa.com.co","3221024","CAMAS","Intensiva Adultos","11","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526610461","CENTRO ONCOLOGICO DE ANTIOQUIA SA","900,236,850","2","Privada",,"526610461","03","Centro Oncológico de Antioquia S.A.","Vadin Angel Ramirez Agudelo","Carrera 48 # 46 A Sur 107","centrooncologico@coa.com.co","3221024","CAMILLAS","Observación Pediátrica","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526610461","CENTRO ONCOLOGICO DE ANTIOQUIA SA","900,236,850","2","Privada",,"526610461","03","Centro Oncológico de Antioquia S.A.","Vadin Angel Ramirez Agudelo","Carrera 48 # 46 A Sur 107","centrooncologico@coa.com.co","3221024","CAMILLAS","Observación Adultos Hombres","3","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526610461","CENTRO ONCOLOGICO DE ANTIOQUIA SA","900,236,850","2","Privada",,"526610461","03","Centro Oncológico de Antioquia S.A.","Vadin Angel Ramirez Agudelo","Carrera 48 # 46 A Sur 107","centrooncologico@coa.com.co","3221024","CAMILLAS","Observación Adultos Mujeres","3","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526610461","CENTRO ONCOLOGICO DE ANTIOQUIA SA","900,236,850","2","Privada",,"526610461","03","Centro Oncológico de Antioquia S.A.","Vadin Angel Ramirez Agudelo","Carrera 48 # 46 A Sur 107","centrooncologico@coa.com.co","3221024","CONSULTORIOS","Urgencias","2","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526610461","CENTRO ONCOLOGICO DE ANTIOQUIA SA","900,236,850","2","Privada",,"526610461","03","Centro Oncológico de Antioquia S.A.","Vadin Angel Ramirez Agudelo","Carrera 48 # 46 A Sur 107","centrooncologico@coa.com.co","3221024","CONSULTORIOS","Consulta Externa","13","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526610461","CENTRO ONCOLOGICO DE ANTIOQUIA SA","900,236,850","2","Privada",,"526610461","03","Centro Oncológico de Antioquia S.A.","Vadin Angel Ramirez Agudelo","Carrera 48 # 46 A Sur 107","centrooncologico@coa.com.co","3221024","SALAS","Quirófano","4","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526610461","CENTRO ONCOLOGICO DE ANTIOQUIA SA","900,236,850","2","Privada",,"526610461","03","Centro Oncológico de Antioquia S.A.","Vadin Angel Ramirez Agudelo","Carrera 48 # 46 A Sur 107","centrooncologico@coa.com.co","3221024","SALAS","Procedimientos","2","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526610461","CENTRO ONCOLOGICO DE ANTIOQUIA SA","900,236,850","2","Privada",,"526610461","03","Centro Oncológico de Antioquia S.A.","Vadin Angel Ramirez Agudelo","Carrera 48 # 46 A Sur 107","centrooncologico@coa.com.co","3221024","SALAS","Sala de Cirugía","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526610461","CENTRO ONCOLOGICO DE ANTIOQUIA SA","900,236,850","2","Privada",,"526610461","03","Centro Oncológico de Antioquia S.A.","Vadin Angel Ramirez Agudelo","Carrera 48 # 46 A Sur 107","centrooncologico@coa.com.co","3221024","SALAS","Sala de Radioterapia","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526610461","CENTRO ONCOLOGICO DE ANTIOQUIA SA","900,236,850","2","Privada",,"526610461","03","Centro Oncológico de Antioquia S.A.","Vadin Angel Ramirez Agudelo","Carrera 48 # 46 A Sur 107","centrooncologico@coa.com.co","3221024","SILLAS","Sillas de Quimioterapia","32","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526610545","CLINICA ISIS S.A.S.","900,245,405","6","Privada",,"526610545","01","CLINICA ISIS S.A.S.","DENNYS DEL CARMEN ARTEAGA CONTRERAS","KR 43A # 23 SUR 96","gerenciageneral@clinicaisis.com","4442321","CONSULTORIOS","Consulta Externa","5","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526610545","CLINICA ISIS S.A.S.","900,245,405","6","Privada",,"526610545","01","CLINICA ISIS S.A.S.","DENNYS DEL CARMEN ARTEAGA CONTRERAS","KR 43A # 23 SUR 96","gerenciageneral@clinicaisis.com","4442321","SALAS","Procedimientos","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526610545","CLINICA ISIS S.A.S.","900,245,405","6","Privada",,"526610545","01","CLINICA ISIS S.A.S.","DENNYS DEL CARMEN ARTEAGA CONTRERAS","KR 43A # 23 SUR 96","gerenciageneral@clinicaisis.com","4442321","SALAS","Sala de Cirugía","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526610545","CLINICA ISIS S.A.S.","900,245,405","6","Privada",,"526610545","01","CLINICA ISIS S.A.S.","DENNYS DEL CARMEN ARTEAGA CONTRERAS","KR 43A # 23 SUR 96","gerenciageneral@clinicaisis.com","4442321","UNIDAD MOVIL","Unidad Móvil","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526610958","FUNDACIÓN EL ÁGORA","900,193,182","4","Privada",,"526610958","01","EL ÁGORA","GLORIA PATRICIA GIRALDO","CL 35 SUR # 43-42","fundacion@elagora.org","4440445","CONSULTORIOS","Consulta Externa","4","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526611036","INSTITUTO DE ENFERMEDADES RESPIRATORIAS E INFECTOLOGIA, CENTRO INTEGRAL DE ATENCIÓN DEL RIESGO S.A.S.","900,308,484","1","Privada",,"526611036","01","INERMED","MARIA CAMILA MONTUFAR PANTOJA","CARRERA 48 No. 43A SUR 107 CONSULTORIO 1215 Y 1216","gerenciainer@yahoo.com","3157785055","CONSULTORIOS","Consulta Externa","2","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526611048","SOCIEDADES MARR S.A.S","900,310,110","7","Privada",,"526611048","01","SOCIEDADES MARR S.A.S","YIRA LEONOR ROMERO ARZUAGA","KR 43 # 33B SUR 85","sociedadesmarr2@gmail.com","4446685","CONSULTORIOS","Consulta Externa","3","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526611251","MEVA-SALUD S.A.S","900,332,121","2","Privada",,"526611251","02","MEVA SALUD - ENVIGADO","Maria Eugenia Velez A.","Carrera 48 No 46 A SUR 107 consultorio 1317","mevasaludips@hotmail.com","4796599","CONSULTORIOS","Consulta Externa","2","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526611271","CLINICA PLASTICA Y ESTETICA NOVA S.A.S","900,326,211","2","Privada",,"526611271","01","CLINICA PLASTICA Y ESTETICA NOVA","JHON JAIRO MONSALVE BEDOYA","KR 48 # 32 B SUR 30","calidad@clinicanova.com.co","339 23 00","CONSULTORIOS","Consulta Externa","4","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526611271","CLINICA PLASTICA Y ESTETICA NOVA S.A.S","900,326,211","2","Privada",,"526611271","01","CLINICA PLASTICA Y ESTETICA NOVA","JHON JAIRO MONSALVE BEDOYA","KR 48 # 32 B SUR 30","calidad@clinicanova.com.co","339 23 00","SALAS","Sala de Cirugía","3","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526611445","UNIDAD DE ONCOLOGIA HOSPITAL MANUEL URIBE ANGEL DE ENVIGADO - ASTORGA S.A.","900,159,889","9","Mixta",,"526611445","01","CLINAC","DIANA PATRICIA VÉLEZ ACOSTA","DG 31 #36 A Sur 80","clinac@yahoo.co","3324381","CONSULTORIOS","Consulta Externa","3","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526611445","UNIDAD DE ONCOLOGIA HOSPITAL MANUEL URIBE ANGEL DE ENVIGADO - ASTORGA S.A.","900,159,889","9","Mixta",,"526611445","01","CLINAC","DIANA PATRICIA VÉLEZ ACOSTA","DG 31 #36 A Sur 80","clinac@yahoo.co","3324381","SALAS","Sala de Radioterapia","2","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526611672","CAD CENTRO UNIDOS COLOMBIA S.A.S","900,370,815","7","Privada",,"526611672","01","CAD CENTRO UNIDOS COLOMBIA S.A.S","Jorge Mario Berrio Marin","CL 32 C SUR # 47 - 65","centro_unidos@yahoo.com","3329016","CAMAS","SPA Básico Adultos","19","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526611672","CAD CENTRO UNIDOS COLOMBIA S.A.S","900,370,815","7","Privada",,"526611672","01","CAD CENTRO UNIDOS COLOMBIA S.A.S","Jorge Mario Berrio Marin","CL 32 C SUR # 47 - 65","centro_unidos@yahoo.com","3329016","CONSULTORIOS","Consulta Externa","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526611793","SORYLAD S.A.S","900,417,039","2","Privada",,"526611793","01","ODONTOSS ABURRA SUR","HEIDI MARISELA SANCHEZ CASTRO","Tv. 32A sur No 32D-38","hemasa3@gmail.com","4440062","CONSULTORIOS","Consulta Externa","3","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526611894","UNIDAD CIENTIFICA AVANZADA EN MEDICINA ESTETICA IPS S.A.S","900,423,870","1","Privada",,"526611894","01","UNIDAD CIENTIFICA AVANZADA EN MEDICINA ESTETICA IPS S.A.S","RODOLFO CHAPARRO GOMEZ","Kr 48 # 32 b sur 30 5 PI","chaparro.rodolfo@yahoo.com","4440039","CONSULTORIOS","Consulta Externa","3","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526611894","UNIDAD CIENTIFICA AVANZADA EN MEDICINA ESTETICA IPS S.A.S","900,423,870","1","Privada",,"526611894","01","UNIDAD CIENTIFICA AVANZADA EN MEDICINA ESTETICA IPS S.A.S","RODOLFO CHAPARRO GOMEZ","Kr 48 # 32 b sur 30 5 PI","chaparro.rodolfo@yahoo.com","4440039","SALAS","Procedimientos","2","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526611934","INMUNAR S.A.S","900,410,249","0","Privada",,"526611934","02","INMUNAR S.A.S.","MARIA GIMENA RIVERA LOZANO","CARRERA 48#46 A SUR 107 CONSULTORIO 1014 EDIFICIOS CONSULTORIOS DEL SUR","inmunar@gmail.com","3005315455 - 4796688","SALAS","Procedimientos","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526613127","HEMO GROUP S.A.S","900,643,097","8","Privada",,"526613127","02","HEMO GROUP","Jhon Fernando Muñoz Cardenas","CRA 48 # 34 SUR 10","gerencia@hemogroup.com.co","4449768","CONSULTORIOS","Consulta Externa","5","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526613127","HEMO GROUP S.A.S","900,643,097","8","Privada",,"526613127","02","HEMO GROUP","Jhon Fernando Muñoz Cardenas","CRA 48 # 34 SUR 10","gerencia@hemogroup.com.co","4449768","SALAS","Procedimientos","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526613127","HEMO GROUP S.A.S","900,643,097","8","Privada",,"526613127","02","HEMO GROUP","Jhon Fernando Muñoz Cardenas","CRA 48 # 34 SUR 10","gerencia@hemogroup.com.co","4449768","SILLAS","Sillas de Quimioterapia","19","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526613410","COLPODIAGNOSTICO S.A.S","900,713,295","0","Privada",,"526613410","01","COLPODIAGNOSTICO S.A.S","JOHN FREDY ROJAS RINCON","CR 48 32B SUR 30 CS 501","administracion@colpodiagnostico.com","(604)4484435 -3116096815- 3116155201- 3127927789","CONSULTORIOS","Consulta Externa","2","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526613410","COLPODIAGNOSTICO S.A.S","900,713,295","0","Privada",,"526613410","01","COLPODIAGNOSTICO S.A.S","JOHN FREDY ROJAS RINCON","CR 48 32B SUR 30 CS 501","administracion@colpodiagnostico.com","(604)4484435 -3116096815- 3116155201- 3127927789","SALAS","Procedimientos","2","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526614374","SALUD Y MUJER IPS S. A. S.","900,868,993","9","Privada",,"526614374","03","SALUD Y MUJER IPS ENVIGADO","ANA MARIA ANGEL DE LA CUESTA","CARRERA 48 46 A SUR 107","gerenciaipssogos@une.net.co","3220087","CONSULTORIOS","Consulta Externa","3","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526614606","Almavid Salud S.A.S","900,910,289","0","Privada",,"526614606","02","ALMAVID SALUD","NATALIA CARDONA ZAPATA","CALLE 53C SUR # 43 - 74","gerencia@almavidsalud.com","3220501","CONSULTORIOS","Consulta Externa","10","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526615642","AVANZAR-ES IPS S.A.S.","900,991,962","6","Privada",,"526615642","01","AVANZAR-ES IPS S.A.S.","LINA MARIA PEREZ URIBE","CL 35 SUR # 47 - 52","info@avanzaresips.com","4942033","CONSULTORIOS","Consulta Externa","16","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526616533","DIAGNOSTICO Y PREVENCION LABORAL S.A.S.","901,019,120","8","Privada",,"526616533","01","DIAGNOSTICO Y PREVENCION LABORAL","LIZ STEPHANY OSSABA RESTREPO","CL 39 sur # 40 63 P1","diego.uran@lisoma.co","4448326","CONSULTORIOS","Consulta Externa","7","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526617430","NEFROUROS MOM SAS","900,123,612","0","Privada",,"526617430","01","NEFROUROS MOM SAS","YEFERSON LOAIZA ULTENGO","CARRERA 48 No. 46A SUR 107 PISO 2","gerenciaenvigado@nefrouros.net","6053311596-3164413686","CONSULTORIOS","Consulta Externa","2","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526617430","NEFROUROS MOM SAS","900,123,612","0","Privada",,"526617430","01","NEFROUROS MOM SAS","YEFERSON LOAIZA ULTENGO","CARRERA 48 No. 46A SUR 107 PISO 2","gerenciaenvigado@nefrouros.net","6053311596-3164413686","SALAS","Procedimientos","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526617430","NEFROUROS MOM SAS","900,123,612","0","Privada",,"526617430","01","NEFROUROS MOM SAS","YEFERSON LOAIZA ULTENGO","CARRERA 48 No. 46A SUR 107 PISO 2","gerenciaenvigado@nefrouros.net","6053311596-3164413686","SILLAS","Sillas de Hemodiálisis","57","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","GIRALDO","530604477","ESE HOSPITAL SAN ISIDRO","800,193,392","1","Pública","1","530604477","01","E.S.E. HOSPITAL SAN ISIDRO","Sonia Elena Pineda Higuita","CL SANTANDER","esehospitalsanisidro@gmail.com","3146494249 - 8571325","AMBULANCIAS","Básica","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526617483","CEDOFI Centro Especializado en Dolor y Fibromialgia S.A.S.","901,202,123","3","Privada",,"526617483","01","CEDOFI Centro Especializado en Dolor y Fibromialgia S.A.S.","Alberto Enrique Ramirez Garcia","Cr 48 No 46A sur - 107 CS 1115-1116","admyconvenios@cedofimed.com","3229869/3127954245","CONSULTORIOS","Consulta Externa","2","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526617483","CEDOFI Centro Especializado en Dolor y Fibromialgia S.A.S.","901,202,123","3","Privada",,"526617483","01","CEDOFI Centro Especializado en Dolor y Fibromialgia S.A.S.","Alberto Enrique Ramirez Garcia","Cr 48 No 46A sur - 107 CS 1115-1116","admyconvenios@cedofimed.com","3229869/3127954245","SALAS","Procedimientos","2","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526617773","Cuidar Clínica de Heridas S.A.S","901,197,104","1","Privada",,"526617773","01","Cuidar Clínica de Heridas S.A.S","JUAN DAVID VALENCIA HERRERA","CARRERA 48 # 46 A SUR 107 CS 1203","enfermeria@clinicadeheridascuidar.com","4796953","SALAS","Procedimientos","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526617905","Mottiva IPS S.A.S","901,253,783","2","Privada",,"526617905","01","Mottiva IPS","Jessica Maria Ayala","CALLE 34 SUR # 47-59","mottivaips@gmail.com","3045291212","CONSULTORIOS","Consulta Externa","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526617905","Mottiva IPS S.A.S","901,253,783","2","Privada",,"526617905","01","Mottiva IPS","Jessica Maria Ayala","CALLE 34 SUR # 47-59","mottivaips@gmail.com","3045291212","SALAS","Procedimientos","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
"Antioquia","ENVIGADO","526618241","CONSULTORIO ROSA S.A.S","901,267,061","4","Privada",,"526618241","01","Consultorio Rosa","Alfonso Emilio Garcia Pinzon","Carrera 48 # 46A Sur 107 Consultorio 1015 Centro Oncológico de Antioquia","consultoriorosasas@gmail.com","3006149879","CONSULTORIOS","Consulta Externa","1","Fecha corte REPS: Nov  5 2022  1:37PM","Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS."
