provider_code,name,nit,nature,care_level,manager,address,email,phone,sk_geografia,sk_facility
536002121,ESE HOSPITAL DEL SUR GABRIEL JARAMILLO PIEDRAHITA,811017810,Pública,1.0,AURA PATRICIA VASQUEZ CASTILLO,CL 33 # 50A-25 SAN PIO,CAD@HOSPITALDELSUR.GOV.CO,3725755,1201,346
536004071,INVERSIONES EN SALUD SAS,800071541,Privada,,Juan Felipe Londoño,CL  39 Nº 49 - 37,humanitas@une.net.co,5743730373,1201,347
536004171,ASOCIACION MUTUAL PLAYA RICA,890904071,Privada,,JANNET CECILIA MARIN ATEHORTUA,Kr 53  45-14,jannetm@mutualplayarica.net,574373,1201,348
536004339,ESE HOSPITAL SAN RAFAEL-ITAGUI,890980066,Pública,2.0,DIEGO LEÓN MUÑOZ ZAPATA,KR 51A # 45-51,gerencia@hsanrafael.gov.co,4482224,1201,349
536006266,CASA MEDICA DE LA SALUD  ITAGUI S.A,890923988,Privada,,Carlos Horacio Ramirez  Calle,CL 47 # 50 A - 45,casamedicasalud@gmail.com,3723345,1201,350
536009022,SUMIMEDICAL S.A.S,900033371,Privada,,Jorge Luis Rocha Paternina,CARRERA 49 51 40,ngiraldo@sumimedical.com,4114488,1201,351
536010336,IPS COBERTURA INTEGRAL EN SALUD SA COBERSALUD,900211678,Privada,,EFRAIN ALBERTO CRUZ CEÑA,KR  50 A #  36-90 interior 313 Centro Comercial Plaza Arrayanes,cobersalud@une.net.co,2771880,1201,352
536010620,CENTRO DE RECONOCIMIENTO DE CONDUCTORES CERTISUR S.A.S.,900261474,Privada,,NATHALIE SANCHEZ VALENCIA,CL 50 # 46-27,certisur@hotmail.com,5743764438,1201,353
536011253,INVERSIONES COMESAR S.A.,900202130,Privada,,JOHN ALEXANDER ARANGO GUTIERREZ,KR 49 # 48A-14,estilooral@gmail.com,543770595,1201,354
536011412,CLINICA ODONTOLOGICA MUNDO SONRISAS IPS S.A.S.,900371860,Privada,,DANIEL FERNANDO GARCIA SALDARRIAGA,KR 51 #50 25,mundosonrisaco@hotmail.com,4446585,1201,355
536014685,SEGUMEDIC S.A.S.,900902524,Privada,,CLAUDIA NARANJO,CARRERA 49 # 45 - 39,espseguridadysalud@gmail.com,3664540,1201,356
536015769,ORAL JMA S.A.S.,901037913,Privada,,MARIANA VELEZ GONZALEZ,KR 52 D # 77 - 52,natalia.idarraga@oralaser.com.co,3002345162,1201,357
536016495,ANGIOSUR S.A.S.,900857186,Privada,,SANTIAGO CORREA POSADA,CARRERA 51 A NO. 45-51,comunicaciones@angiosur.com,6048583,1201,358
536020360,ORAL SONRIE S.A.S.,901491633,Privada,,PAULA ANDREA GONZALEZ ARISTIZABAL,Calle 50 # 50 - 29 Pisos 1 y 2,pauliga@hotmail.com,3206782030,1201,359
500104259,Servicios de Salud IPS Suramericana S.A.S,811007832,Privada,,CHRISTIAM REYNOLD PELUFFO HOYOS,CAMPAMENTOS VILLA LUZ,cpeluffo@sura.com.co,8619400,1202,360
536104505,ESE HOSPITAL SAN JUAN DE DIOS,890980840,Pública,1.0,DIEGO ALEJANDRO CALLE AGUDELO,KR QUINDIO #  25-54,notificacioneshospitalituango@gmail.com,8643100,1202,361
536404768,ESE HOSPITAL GABRIEL PELAEZ MONTOYA,890980732,Pública,1.0,JAIME ALBERTO VELEZ ESCOBAR,CL 5 UNION # 1 24,hospital@eljardin-antioquia.gov.co,5748455555,1203,362
536804833,NUEVA ESE HOSPITAL SAN RAFAEL JERICO,890980765,Pública,1.0,JOHN ALEXANDER GIRALDO GIRALDO,KR 5 # 9-157,hospital@hospitalsanrafaeljerico.gov.co,8523166,1204,363
500105568,CAJA DE COMPENSACION FAMILIAR DE ANTIOQUIA COMFAMA,890900841,Privada,,German Augusto Gomez Tamayo,CL 19 # 13 B - 105,ggomez3@comfama.com.co,5530725,1205,364
500109099,PROMOTORA MEDICA Y ODONTOLOGICA DE ANTIOQUIA SA,900038926,Privada,,WILFER SANTIAGO GIRALDO GIRALDO,Calle 27 # 14 - 59,wgiraldo@promedan.net,3122896948,1205,365
500109665,PREVENGA ODONTOLOGIA PERSONALIZADA S.A.S.,900122146,Privada,,Luis Esteban Gomez Ospina,Carrera 13 # 26 A 56 LC 224,calidad@clinicasprevenga.com,4449131,1205,366
537602125,CLINICA SAN JUAN DE DIOS LA CEJA,890905154,Privada,,SERGIO ALEJANDRO GALLO BOTERO,AVENIDA SAN JUAN DE DIOS LA CEJA,csjd@clinicasanjuandedios.com,,1205,367
537605926,ESE HOSPITAL DE LA CEJA,890980758,Pública,1.0,SANDRA ELIZABET URIVE VELEZ,CL 17 # 19-55,hospitalceja@une.net.co,5531444,1205,368
537607870,ODONTOLOGOS ASOCIADOS SAS,811043435,Privada,,ANDRÉS JOSÉ GAVIRIA LONDOÑO,CRA 19 # 19-63,odoasoips@gmail.com,5531899,1205,369
537611043,"CLINICA DEL ORIENTE, CORPORACION PARA LA SALUD MENTAL",900271660,Privada,,RAMON EDUARDO LOPERA LOPERA,"KM 3, sector el Yarumo, CT la Ceja-Rionegro",clinicadeloriente@gmail.com,5631769,1205,370
537612422,IPS CORRIENTE VITAL CONSULTORES S.A.S,900520548,Privada,,JUAN JOSE GONZALEZ URIBE,CALLE 18 # 18 69,gerencia@ipscorrientevital.com,553,1205,371
537614418,VITALAB DE COLOMBIA S.A.S,900549627,Privada,,HAYDEE LILIANA ZULUAGA CONTRERAS,CL 19#19-19 LC 8,gerencia@vitalab.com.co,3663658,1205,372
537615147,Grupo Empresarial Macrosalud IPS S.A.S,900978555,Privada,,MADELINE INES RIOS PEÑA,CARRERA 19 # 19 - 33 LOCAL 216,macrosaludipsfacturacion@hotmail.com,5576478,1205,373
561515049,IPS LABORAMOS SAS,900966912,Privada,,Diana Amparo Zabala Patiño,Calle 22 # 15A - 16 Interior 201,gerenciaipslaboramos@gmail.com,5535844,1205,374
500105568,CAJA DE COMPENSACION FAMILIAR DE ANTIOQUIA COMFAMA,890900841,Privada,,Nicanor Bahoque Santander,"Calle 81 sur numero 59-115 Edificio Fuente Clara locales numero 10,12 y 13",NicanorBahoque@comfama.com.co,3736955,1206,375
521212181,"Corporacion para el avance en salud, AVANSALUD",811040364,Privada,,GUILLERMO LEON OCHOA ESCOBAR,CRA. 81 sur # 59-115 Lc. 07 C. C. FUENTE CLARA,gerencia07@hotmail.com,320,1206,376
526616595,MAS VIDA SENIORS SAS,900699792,Privada,,WADHER URIBE NAZAR,CALLE 81 SUR No 65 - 200,wuribe@masvidaseniors.com,4482741,1206,377
538005016,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA ESTRELLA,800138968,Pública,1.0,Daniel Gustavo Velasquez Betancur,Calle 83 A Sur N° 60 - 45,infohospital@eselaestrella.gov.co,3106070,1206,378
538010121,HABITAT ADULTO MAYOR S.A.,900165652,Privada,,JAIME POSADA ARANGO,CL 77 SUR 50 A 290,jposada@tuhabitat.co,3221520,1206,379
539005090,EMPRESA SOCIAL DEL ESTADO HOSPITAL ANTONIO ROLDAN BETANCUR,811013792,Pública,1.0,JUAN ENRIQUE MONTOYA URREA,KR 30 # 30A - 45 EL CRUCERO,harbgerencia@gmail.com,5748454063,1207,380
500105568,CAJA DE COMPENSACION FAMILIAR DE ANTIOQUIA COMFAMA,890900841,Privada,,German Augusto Gomez Tamayo,Calle 12 numero 10 - 33,ggomez3@comfama.com.co,2162900,1208,381
500109099,PROMOTORA MEDICA Y ODONTOLOGICA DE ANTIOQUIA SA,900038926,Privada,,WILFER SANTIAGO GIRALDO GIRALDO,CARRERA 8 Nº 11-58,wgiraldo@promedan.com.co,5562196,1208,382
500109665,PREVENGA ODONTOLOGIA PERSONALIZADA S.A.S.,900122146,Privada,,Luis Esteban  Gómez Ospina,CALLE 12 #10-33,calidad@clinicasprevenga.com,4449131,1208,383
540002420,ESE HOSPITAL SAN ROQUE,890980866,Pública,1.0,OLGA CECILIA ECEHVERRY PAREJA,CL 2 # 11-54,hospitallaunion890@gmail.com,5560619,1208,384
540005271,CENTRO MEDICO ALONSO JARAMILLO B. S.A.S,811014919,Privada,,,CARRERA 8 N° 12-06,cmalojara@une.net.co,5562196,1208,385
541101579,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN LORENZO,890982139,Pública,1.0,LUZ ALEXANDRA RODRIGUEZ GARZÓN,KR 13 # 6 - 21,libohs01@edatel.net.co,8561826,1209,386
542505105,EMPRESA SOCIAL DEL ESTADO MARCO A. CARDONA,890906966,Pública,1.0,ANDREA CAROLINA GOMEZ SOSA,KR 30 # 33 - 237,gerencia@hospitalmaceo.gov.co,8640283,1210,387
500109099,PROMOTORA MEDICA Y ODONTOLOGICA DE ANTIOQUIA SA,900038926,Privada,,WILFER SANTIAGO GIRALDO GIRALDO,"CALLE 27 Nº 28-11, LOCAL 101",wgiraldo@promedan.com.co,4036980,1211,388
500115878,centro de enseñanza automovilistica conducimos s.a.s,900644828,Privada,,WILLINTON ALVAREZ MAYA,CALLE 29 No 39-20,walvarez@conducimos.com.co,4484278,1211,389
523704806,COOPERATIVA DE TRABAJO ASOCIADO DE PROFESIONALES DE LA SALUD DE DONMATIAS - PROSALCO,800228773,Privada,,HERNAN DARIO VALLEJO RESTREPO,"CALLE 27 # 28 -11 PISO 3 LOCALES 114,301 Y 403",asisgerencia@prosalcoips.com.co,4038424,1211,390
544005273,ESE HOSPITAL  SAN JUAN DE DIOS,890980752,Pública,1.0,DORIAN DUVERLY PULGARÍN RAMÍREZ,KR 36 # 28-85,hospitalmarinilla@une.net.co,5484044,1211,391
1100138401,MED DRIVE SAS,901539646,Privada,,MARIA CAMILA POLANCO AMAYA,Calle 163 A 20 54 Piso 1,med.drive01@gmail.com,3124772669,1159,392
544006307,UNIDAD MEDICA INTEGRAL UMI  S.A.S,811038737,Privada,,JUAN GUILLERMO JIMENEZ GIRALDO,CALLE 26 # 28 -12 LOCAL 205,umicalidad@gmail.com,,1211,393
544014924,CORPORACION OASIS,900876851,Privada,,NELSON LONDOÑO FRANCO,CL 21 42-35,corpooasis@gmail.com,5690891,1211,394
544017658,Healtix Home SAS,901110967,Privada,,Lina Marcela Ramírez,Calle 26 # 28 - 36,gerencia@healtixhome.com,6039224,1211,395
561516872,Oral Dental White SAS,901163539,Privada,,JUAN DIEGO GIRALDO SÁNCHEZ,Carrera 30B #35-25,oraldentalwhitemarinilla@gmail.com,6100520,1211,396
500100012,INSTITUTO DEL CORAZON S.A.S,800107179,Privada,,CAROLINA MESA URHAN,CIRCULAR 73 N° 39-37,calidad@institutodelcorazon.org.co,3207242,1212,397
500100164,PROMOCION SOCIAL IPS LTDA,811029005,Privada,,MARTA CECILIA MORENO MESA,CRA 76 # 48 A 73 oficina 101,promsocialips@hotmail.com,5849223,1212,398
500100252,UROCLIN S.A.S,811023675,Privada,,JUAN MANUEL ARISTIZABAL AGUDELO,CL 7 # 39 - 197 CS 1804,admin@uroclin.com.co,3262727,1212,399
500100297,LABORATORIO CLINICO COLMEDICOS IPS S.A.S - COLMEDICOS S.A.S,800049104,Privada,,SANTIAGO MOSQUERA PEREZ,CALLE 50  46 36 PISO 14 EDF. FURATENA,calidad@colmedicos.com,,1212,400
500100302,EMPRESA DE MEDICINA INTEGRAL EMI S.A.S. SERVICIO DE AMBULANCIA PREPAGADA SIGLA GRUPO EMI S.A.S.,811007601,Privada,,YANN FRANCIS JEAN HEDOUX,KR 48 # 14 - 49,lina.gomez@grupoemi.com,6044444364,1212,401
500100359,ZG SALUD ORAL SAS,811033356,Privada,,FRANK GIOVANNY LOPEZ MAYO,DG 50 # 49-14 CS 303,direccion@dientessanosmedellin.com,5745114975,1212,402
500100496,REUMATOLOGYA S A,800200150,Privada,,MARIA ALICIA PEREZ PINEDA,KR 43 A 14-109 IN 203,reumatologya@une.net.co,5744481527,1212,403
500100804,FUNDACIÓN OYEME,890904168,Privada,,BEATRIZ EUGENIA LONDOÑO RESTREPO,Calle 27 # 46 -70 interior 155,salud@oyeme.org,2508393,1212,404
500101150,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,890981374,Privada,,Rafael Hernán Moreno Salazar,CALLE 55 N° 46-36,,,1212,405
500101188,CLINICA DE OTORRINOLARINGOLOGIA DE ANTIOQUIA S.A-ORLANT S.A,800024834,Privada,,GUSTAVO ADOLFO RESTREPO NICHOLLS,CL 34 # 63A - 30,gestiondocumental@clinicaorlant.com,6042658584,1212,406
500101198,PRO-DIAGNOSTICO S.A.,800250192,Privada,,MIGUEL DARIO GAVIRIA GONZALEZ,Carrera 43 # 29 - 250,calidad@prodiagnostico.com.co,444,1212,407
500101258,FUNDACION PARA LA INVESTIGACION Y DESARROLLO DE LA MEDICINA TRADICIONAL NEIJING,811007810,Privada,,,CL 49 DD # 81 C -62,contacto@fundacionneijing.org,4211000,1212,408
500101294,SERVICIOS MEDICOS SAN IGNACIO S.A.S,890933726,Privada,,ANA HERMINIA ANGEL ANGEL,CARRERA 44 N° 48-51,gerencia@smsi.com.co,2161144,1212,409
500101441,INSTITUTO GASTROCLINICO S.A.S.,800203877,Privada,,LUIS FERNANDO ROLDAN MOLINA,CARRERA 46 N° 2 SUR 45- 158,administracion@gastroclinico.com.co,,1212,410
500101443,MEDICINA 2000 S.A.S.,800152349,Privada,,HUMBERTO DE JESUS ECHEVERRI TOBON,KR 46 # 50 - 28 CS 401 ED LA PALENCIA,medicina2000@une.net.co,2510606,1212,411
500101498,CLINICA DE OFTALMOLOGIA SANDIEGO S.A,800051998,Privada,,FRANCISCO JAVIER LONDOÑO POSADA,CRA 43 # 29- 35,jefe.calidad@clinicasandiego.com.co,262,1212,412
500101504,CENTRO DE ORTOPEDIA EL POBLADO S.A.S.,890936927,Privada,,CARLOS ALBERTO GUERRA MESA,CARRERA 41 N° 9-05,jefe@ortopoblado.com.co,6045209120,1212,413
500101533,CENTRO MEDICO NUEVA VIDA S.A.S,811011241,Privada,,CARLOS EDUARDO OBREGON VELASQUEZ,DIAGONAL 85 N° 79C - 38,info@ipsnuevavida.com,,1212,414
500101539,INSTITUTO DEL TORAX S.A.S,890903056,Privada,,MARIA MERCEDES RODRIGUEZ VILLEGAS,CALLE 57 N° 50A - 37,toraxpaz@une.net.co,,1212,415
500101550,SALUD REPRODUCTIVA S.A.S,811016273,Privada,,JUAN EUGENIO CORREA LONDOÑO,Calle 53 No. 45-64 CS 213 EDIFICIO THUNAPÁ,saludreproductiva@une.net.co,5140162,1212,416
500101615,ORGANIZACION SANTA LUCIA S A,890900650,Privada,,JOSE OMAR ESTRADA ESTRADA,KR 43 A #14 -72,gestioncalidad@osl.com.co,5742663661,1212,417
500101651,CENTRO MEDICO Y ODONTOLOGICO ORALSER S.A.,800130027,Privada,,MAURICIO JOSE CESPEDES GALLEGO,CL 59 # 50 A 66 CUBA CON POPAYAN,oralser@une.net.co,4445138,1212,418
500101821,CLINICA URGENCIAS PEDIATRICAS S.A.S URPEDIAN,800037256,Privada,,,CALLE 49B N° 78A-40,clinica@urpedian.com.co,2641979,1212,419
500102092,COMUNIDAD DE HERMANAS DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN DE TOURS PROVINCIA DE MEDELLIN,890905843,Privada,,SERGIO ALEJANDRO TORRES ARISMENDI,CRA 41 # 62-5,direcciontesoro@clinicaelrosario.com,,1212,420
500102101,SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA,890903777,Privada,,VICTOR MANUEL BLAIR LLORENS,CALLE 51 N° 45-93,calidad@soma.com.co,,1212,421
500102104,HOSPITAL PABLO TOBON URIBE,890901826,Privada,,ANTONIO JOSÉ LOPERA UPEGUI,CALLE 78B N° 69-240,hptu@hptu.org.co,,1212,422
500102110,CLINICA CARDIO VID,811046900,Privada,,Carlos Alberto Lozano Muñeton,CALLE 78B N° 75-21,vsierraz@vid.org.co,3227090,1212,423
500102111,FUNDACION ORGANIZACIÓN VID,890983994,Privada,,HERNANDO GOMEZ PRADA,CARRERA 42 N° 52-82,clinicadiagnostica@vid.org.co,5743227600,1212,424
500102118,CLINICA OFTALMOLOGICA DE ANTIOQUIA S.A.S,890933408,Privada,,,KR48 # 19A-40- PS 11,gerencia@clofan.com,4440090,1212,425
500102120,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,800044402,Privada,,JUAN CARLOS POSADA TOBÓN,CALLE 2 SUR N° 46-55,clinicalasvegas@clinicalasvegas.com,3159000,1212,426
500102126,PROMOTORA MEDICA LAS AMERICAS S.A,800067065,Privada,,Santiago Navarrete Rivera,DIAGONAL 75B N° 2A-80,dircalidad@lasamericas.com.co,3421010,1212,427
500102124,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,890982608,Privada,,ANDRES TRUJILLO ZEA,CL 58 # 50 C- 2,direcciondecalidad@clinicaces.edu.co,5767272,1212,428
500102144,"HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO",890904646,Pública,3.0,Mario Fernando Córdoba Pérez,CARRERA 48 N° 32-102,mcanola@hgm.gov.co,3847302,1212,429
500102172,CLINICA MEDELLIN S.A.S.,890911816,Privada,,JORGE ALBERTO HENAO MONTOYA,CALLE 7 N°39-290,calidad@clinicamedellin.com,3112800,1212,430
500102160,UNIDAD GASTROENTEROLOGICA S.A.S,800193406,Privada,,JOAQUIN TIBERIO VALENCIA CARDENAS,DIAGONAL 75B # 2 A-120 local 129-131-133,ugasa@epm.net.co,4082170,1212,431
500102163,CLINICA OFTALMOLOGICA LAURELES SA CLODEL SA,800036229,Privada,,HUGO FERNANDO GRANADA RESTREPO,Transversal 74  # circular 1-19,clodel@clodel.com.co,4441366,1212,432
500102175,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,890900518,Privada,,DIEGO JOSE DUQUE OSSA,CALLE 64 CON CARRERA 51 D,diego.duque@sanvicentefundacion.com,4441333,1212,433
500102178,EMPRESA SOCIAL DEL ESTADO METROSALUD,800058016,Pública,2.0,GUILLERMO LEON BUSTAMANTE ARISMENDY,CL 28 # 77-124,direccionbelen@metrosalud.gov.co,5117505,1212,434
500102393,ESE HOSPITAL  CARISMA,890985405,Pública,2.0,WILLIAM ÁNDRES ECHAVARRÍA BEDOYA,KR 93 # 34AA-01,esecarisma@esecarisma.gov.co,4924000,1212,435
500102185,ORGANIZACIÓN MEDICO ODONTOLOGICA NACIONAL INTEGRADA SA,811037385,Privada,,CAMILO ANDRES ZAPATA VIDAL,CL 33 # 74 E- 56,coordinacion.calidad@omnisalud.co,4481044,1212,436
500102186,CLINICA COLSANITAS S A,800149384,Privada,,MILCIADES CASTILLO ESCOBAR,CL 16 SUR # 44-08,sfiguero@colsanitas.com,4484121,1212,437
500102231,ODONTOVIDA SAS,811034488,Privada,,SANTIAGO BARÓN SOTO,CALLE 35A # 66A - 98,calidad@odontovida.com.co,,1212,438
500102396,LOS ALAMOS CLINICA DE ESPECIALISTAS S.A.S,811008227,Privada,,CARLOS EDUARDO CALLE VASQUEZ,CL 32F # 76-110,losalamosclinica@hotmail.com,4161286,1212,439
500102514,CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A S CEMDE S A S,800009793,Privada,,LUIS ALEJANDRO HERRERA VELEZ,CL 33A  # 74b-175,gerente@cemde.com,5744112421,1212,440
500102583,PROINSA LIMITADA,800093689,Privada,,ROQUE AUGUSTO ARANGO CALDERON,KR 51 # 90 - 02,proinsa1999facturacion@gmail.com,3168772932,1212,441
500102679,CENTRO DE AUDIOLOGIA E IMPLANTES COCLEARES SAS,811012234,Privada,,JAIME GUSTAVO HERNANDEZ URIBE,Calle 54 N° 46-27 Cons 306,caic@une.net.co,5742318799,1212,442
500102796,TERAPIA RESPIRATORIA LAS VEGAS S.A.S,800187947,Privada,,,CALLE 2 SUR # 46-55 CONS 164 FASE II,terapiar@une.net.co,,1212,443
500102846,ANESTESIOLOGOS LAS AMERICAS LTDA SALAM LTDA,800205837,Privada,,HECTOR DE JESUS MANRIQUE VALENCIA,DG 75B # 2A-80 TO Médica Las Américas CS 813,diana.arango.j@gmail.com,5743459284,1212,444
500102989,EL COMITÉ DE REHABILITACIÓN DE ANTIOQUIA,890981590,Privada,,SONIA MARINA GALLARDO,CL  65 # 49 - 04,logistica@elcomite.org.co,320,1212,445
500103042,OPTILENTES LIMITADA,890941955,Privada,,BEATRIZ HELENA ESTRADA CASTRILLON,CARRERA 70 A # 45 E - 84,OPTILENTES@HOTMAIL.COM,4340971,1212,446
500103293,CLINICA DE CIRUGIA AMBULATORIA CONQUISTADORES S.A.,890925336,Privada,,JUAN CAMILO BASTIDAS MONTERO,KR 65 # 34A-16,jefecalidad@clinicaconquistadores.com,6052252,1212,447
500103442,ORTOPEDISTAS LAS VEGAS S.A.S.,800146467,Privada,,Fabio Alberto Maya Aristizábal,CL 2 SUR  # 46 - 55 LC 116,orvesas@une.net.co,4444517,1212,448
500103448,UNIVERSIDAD PONTIFICIA BOLIVARIANA,890902922,Privada,,CARLOS ALBERTO RESTREPO MOLINA,KR 72 A # 78 B 50,clinica@upb.edu.co,5744455907,1212,449
500103536,CENTRO DE SALUD Y BELLEZA S.A.S,811027462,Privada,,ANA MARIA JARAMILLO CARDONA,Calle 2 Sur #46-116 Torre Salud Vegas Oficina 1206,dirmedica@matizsaludybelleza.com,4441197,1212,450
500103549,ASCODES SAS,811000798,Privada,,GABRIEL IVAN GARCIA GONZALEZ,CL 49B #64B - 112 CS 302,ascodes@une.net.co,4366060,1212,451
500103591,FUNDACIÓN YOLANDA TURIZO DE MARIN,800126971,Privada,,BEATRIZ ELENA MARÍN TURIZO,CL 17 # 80 B - 92,fundacionturizo@gmail.com,2561176,1212,452
500115229,SENZZES SAS,900991925,Privada,,OSCAR EMILIO RESTREPO PATIÑO,CL 33 74E 84,ipssenzzes@gmail.com,412,1212,453
500103725,CENTROLAB S.A.S.,800178906,Privada,,Henry Muñoz Cruz,CALLE 57A N° 48-21 SECTOR VILLANUEVA,calidad@centrolab.com.co,,1212,454
500103726,"COOPERATIVA DE TRABAJO ASOCIADO SALUD INTEGRAL COOPERATIVA "" SINCO""",800184718,Privada,,LUZ MARINA SALAZAR GALLEGO,CALLE 55 N° 46-49,sincoop@hotmail.com,,1212,455
500103749,GRUPO MEDICO DE ANTIOQUIA SAS,800174979,Privada,,ALVARO JIMENEZ PATIÑO,CARRERA 48 # 11B SUR - 34,calidad@grupomedicodeantioquia.com,3141003,1212,456
500103772,MED- LINE S.A.S,811008036,Privada,,LUIS ALBERTO CRUZ VIVEROS,CL 49 # 33 - 23,cmbuenosaires@une.net.co,2173938,1212,457
500103795,INSTITUTO CARDIOVASCULAR Y DE ESTUDIOS ESPECIALES LAS VEGAS S.A. INCARE S.A.,800196652,Privada,,LILIANA MARIA VILLEGAS OCAMPO,CARRERA 46 N° 2 SUR -45 CONS. 058-062-054-255-256,incare@incare.com.co,3119495,1212,458
500103815,EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P.,890904996,Pública,1.0,MONICA MARIA MUNERA PALACIO,CALLE 78B N° 69-240 PISO 1,uo5170@epm.com.co,,1212,459
500103816,Centro Antioqueño de Salud y Prevención del Cáncer Ginecológico CAPRECAN,890980448,Privada,,CLARA VIRGINIA CUERVO ROSA,CARRERA 43A No. 34 - 95 local 255,caprecan@gmail.com,4753300,1212,460
500103865,UNIDAD VISUAL GLOBAL S A,811017919,Privada,,MARY ZAIDA CENDALES SANTANA,KR 46 # 53 - 48 LC 109 - 110,unidadvisual@une.net.co,4440015,1212,461
500103920,FRACTURAS Y RAYOS X DE ANTIOQUIA S.A.,800094324,Privada,,ANGELA MARIA MARIN MARIN,CARRERA 74 N° 49-11,gerencia@fracturasantioquia.com,,1212,462
500103922,COOPERATIVA ODONTOLOGICA DE ANTIOQUIA COODAN,890908522,Privada,,JOSÉ AGUSTIN MOSQUERA DIAZ,KR 50 A # 58 68,direccionips@coodan.com.co,5742847000,1212,463
500103923,CLINICA DE FRACTURAS DE MEDELLÍN S.A.S,890934747,Privada,,ELKIN FERNANDO GARCES ANGEL,CARRERA 45 N° 53-38,info@cfmed.co,,1212,464
500103951,BIOFORMA S.A. MEDICINA ESPECIALIZADA,811026259,Privada,,JORGE ALFREDO ARANGO RODRIGUEZ,CARRERA 25B N° 16A SUR-211,contabilidad@bioforma.com.co,,1212,465
500103978,SALUD MENTAL INTEGRAL SOCIEDAD POR ACCIONES SIMPLIFICADA,811005113,Privada,,VICTORIA EUGENIA TOBÓN MOLINA,CALLE 33 N° 63B-151,mejoramientocontinuo@samein.com.co,,1212,466
500104079,SUS MEDICOS S.A.,800113024,Privada,,MARIA DOLORES PULGARIN CARDONA,CL 29 AA # 50 - 09 PI 5 - 6 - 7- 8,susmedicos@une.net.co,4486363,1212,467
500104172,UNIDAD ESTOMATOLOGICA LAS VEGAS S.A,800166631,Privada,,ANA MARIA JARAMILLO CARDONA,CALLE 2 SUR N° 46-55 CONS. 120,natalia.idarraga@oralaser.com.co,,1212,468
500104207,RTS S.A.S,805011262,Privada,,DANIEL HERNEY HOYOS JARAMILLO,Carrera 57  44A -10,daniel_hoyos@baxter.com,2042050,1212,469
500104209,COOPERATIVA DE SALUD SAN ESTEBAN,811000136,Privada,,NESTOR RAUL MAYA MAYA,KR 131 # 62 - 28,sanestebanips@gmail.com,4270016,1212,470
500104210,CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A,890933857,Privada,,ALBERTO FRANCO CUARTAS,CARRERA 74 N° 48B - 77,coordinacioncalidad@coesa.co,2307288,1212,471
500104246,AUDIOLOGIA Y VESTIBULOMETRIA S.A.S,890928334,Privada,,,CALLE 54 N° 45-63 CONS. 402,calidad@audivel.com.co,,1212,472
500104259,Servicios de Salud IPS Suramericana S.A.S,811007832,Privada,,NATALIA SIERRA GONZALEZ,CARRERA 43 a N° 34-165,natasigo@sura.com.co,3812324,1212,473
500104262,INTEGRADOS IPS LTDA.,811013278,Privada,,KAREN CATALINA URIBE BUITRAGO,CL78 # 79 A-03,dfinanciera@integradosips.com,5200720,1212,474
500104265,ODONTOPLUS SAS,811022711,Privada,,SANDRA PATRICIA GARCIA RAMIREZ,CL 48 #44 - 32,odontoplusadmi@gmail.com,3220664,1212,475
500104273,VILCABAMBA S.A.S,800068448,Privada,,GUSTAVO ADOLFO ATEHORTÚA BUSTAMANTE,CARRERA 41 N° 16BSUR-107,administracion@plenitudotonal.com,,1212,476
500104336,CEDIMED S.A.S,811007144,Privada,,,CL 7 # 39 - 290 PI 3 - PI 10 LC 1008 - PI 11 LC 1110 Y 1111 - PI 13 LC 1304,cedimed@cedimed.com,4440019,1212,477
500104347,COOPERATIVA ANTIOQUEÑA DE SALUD COOPSANA,800168083,Privada,,ROGER IVAN BEDOYA JIMENEZ,CARRERA 45 N° 54-54,coopsanaips@coopsana.com.co,,1212,478
500104372,Cruz Roja Colombiana Secional Antioquia,890980074,Privada,,SOFIA PATRICIA BOTERO URIBE,kr 52 # 25 - 310,crestrepo@crantioquia.org.co,3505300,1212,479
500104471,HERMANAS HOSPITALARIAS DEL SAGRADO CORAZÓN DE JESÚS,860007760,Privada,,CARLOS ALEJANDRO MARTÍNEZ MARIN,CARRERA 50 N° 62-63,calidad@hospitalariasmedellin.org,,1212,480
500104629,CLINICA MEDICO ODONTOLOGICA PROMTA S.A.S,800057784,Privada,,JUAN ESTEBAN VELEZ GARCES,CALLE 56 N° 41-38,erika.rojas@promta.com.co,,1212,481
500104648,CLINICA DEL PRADO S.A.S,890938774,Privada,,DAVID MEJÍA ZAPATA,CL  19 A # 44-25,gerencia@clinicadelprado.com.co,5765700,1212,482
